case_number,date_filed,time_filed,crime_type_code,description,status,district_name,police_station,location_name,location_lat,location_lng,investigation_office,year_filed,month_filed,hour_of_crime
KAR/BEN/2024/1871,2024-07-12,19:15:00,fraud,"Reported incident of fraud at Near Tandon, Bengaluru Urban.",under_investigation,Bengaluru Urban,Bengaluru Urban North PS,"Near Tandon, Bengaluru Urban",13.0046,77.591,Insp. Advika Shankar,2024,7,19
KAR/BEN/2024/1872,2024-02-17,01:14:00,vehicle_theft,"Reported incident of vehicle theft at Near Raghavan Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-18-KB-1941.",open,Bengaluru Urban,Bengaluru Urban East PS,"Near Raghavan Chowk, Bengaluru Urban",12.9921,77.5438,Insp. Sai De,2024,2,1
KAR/BEN/2024/1873,2024-04-04,00:45:00,hit_and_run,"Reported incident of hit and run at Near Amble Nagar, Bengaluru Urban.",under_investigation,Bengaluru Urban,Bengaluru Urban Traffic PS,"Near Amble Nagar, Bengaluru Urban",13.0077,77.5811,Insp. Aarnav Gokhale,2024,4,0
KAR/SHI/2024/1874,2024-07-27,07:45:00,murder,"Reported incident of murder at Near Aggarwal, Shivamogga.",chargesheeted,Shivamogga,Shivamogga Industrial PS,"Near Aggarwal, Shivamogga",13.8974,75.5287,Insp. Tamanna Pillay,2024,7,7
KAR/BEN/2024/1875,2024-05-28,23:56:00,assault,"Reported incident of assault at Near Rattan, Bengaluru Urban.",under_investigation,Bengaluru Urban,Bengaluru Urban South PS,"Near Rattan, Bengaluru Urban",12.9853,77.5558,Insp. Sneha Oak,2024,5,23
KAR/BAL/2024/1876,2024-08-27,17:10:00,assault,"Reported incident of assault at Near Agate Circle, Ballari.",under_investigation,Ballari,Ballari Market PS,"Near Agate Circle, Ballari",15.1773,76.8502,Insp. Aadi Oza,2024,8,17
KAR/DAV/2024/1877,2024-05-13,06:35:00,fraud,"Reported incident of fraud at Near Guha Road, Davangere.",open,Davangere,Davangere Rural PS,"Near Guha Road, Davangere",14.5617,75.9152,Insp. Jacob Mody,2024,5,6
KAR/HUB/2024/1878,2024-01-23,04:48:00,cybercrime,"Reported incident of cybercrime at Near Sarraf, Hubballi-Dharwad.",open,Hubballi-Dharwad,Hubballi-Dharwad Suburban PS,"Near Sarraf, Hubballi-Dharwad",15.3176,75.12,Insp. Ekani Pau,2024,1,4
KAR/CHI/2024/1879,2024-02-12,05:34:00,vehicle_theft,"Reported incident of vehicle theft at Near Ghose Chowk, Chikkamagaluru. Suspect vehicle noticed with plate KA-46-N-6820.",open,Chikkamagaluru,Chikkamagaluru Industrial PS,"Near Ghose Chowk, Chikkamagaluru",13.3668,75.7484,Insp. Abha Jain,2024,2,5
KAR/MAN/2024/1880,2024-08-20,15:27:00,vehicle_theft,"Reported incident of vehicle theft at Near Loke Street, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-18-B-7902.",under_investigation,Mangaluru (Dakshina Kannada),Mangaluru (Dakshina Kannada) Town PS,"Near Loke Street, Mangaluru (Dakshina Kannada)",12.8475,74.8513,Insp. Rohan Sheth,2024,8,15
KAR/BEN/2024/1881,2024-12-21,09:33:00,vehicle_theft,"Reported incident of vehicle theft at Near Mahal Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-10-KA-4753.",under_investigation,Bengaluru Urban,Bengaluru Urban Central PS,"Near Mahal Circle, Bengaluru Urban",13.0143,77.6379,Insp. Yug Nori,2024,12,9
KAR/MAN/2024/1882,2025-03-25,07:02:00,fraud,"Reported incident of fraud at Near Bahri Nagar, Mandya.",open,Mandya,Mandya Market PS,"Near Bahri Nagar, Mandya",12.6209,76.8425,Insp. Chatura Atwal,2025,3,7
KAR/BEN/2024/1883,2024-01-22,07:03:00,drug_offence,"Reported incident of drug offence at Near Varkey Nagar, Bengaluru Urban.",under_investigation,Bengaluru Urban,Bengaluru Urban Traffic PS,"Near Varkey Nagar, Bengaluru Urban",12.9631,77.5827,Insp. Balveer Bora,2024,1,7
KAR/BEN/2024/1884,2025-02-07,13:28:00,assault,"Reported incident of assault at Near Upadhyay Ganj, Bengaluru Urban.",open,Bengaluru Urban,Bengaluru Urban West PS,"Near Upadhyay Ganj, Bengaluru Urban",12.8926,77.5837,Insp. Barkha Mukherjee,2025,2,13
KAR/MAN/2024/1885,2024-12-06,11:41:00,cybercrime,"Reported incident of cybercrime at Near Panchal Nagar, Mangaluru (Dakshina Kannada).",open,Mangaluru (Dakshina Kannada),Mangaluru (Dakshina Kannada) Traffic PS,"Near Panchal Nagar, Mangaluru (Dakshina Kannada)",12.8265,74.8586,Insp. Charita Tata,2024,12,11
KAR/VIJ/2024/1886,2024-03-02,03:11:00,assault,"Reported incident of assault at Near Sagar Zila, Vijayapura.",open,Vijayapura,Vijayapura Traffic PS,"Near Sagar Zila, Vijayapura",16.8026,75.6873,Insp. Rachita Grewal,2024,3,3
KAR/SHI/2024/1887,2024-01-09,14:56:00,fraud,"Reported incident of fraud at Near Natarajan, Shivamogga.",under_investigation,Shivamogga,Shivamogga Town PS,"Near Natarajan, Shivamogga",13.9436,75.5328,Insp. Riya Ram,2024,1,14
KAR/UDU/2024/1888,2024-08-29,19:22:00,drug_offence,"Reported incident of drug offence at Near Morar Road, Udupi.",under_investigation,Udupi,Udupi Suburban PS,"Near Morar Road, Udupi",13.2792,74.7917,Insp. Lavanya Raghavan,2024,8,19
KAR/BEN/2024/1889,2025-03-14,09:59:00,robbery,"Reported incident of robbery at Near Chawla Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-17-N-1871.",chargesheeted,Bengaluru Urban,Bengaluru Urban West PS,"Near Chawla Chowk, Bengaluru Urban",12.8839,77.5487,Insp. Shivansh Magar,2025,3,9
KAR/BEN/2024/1890,2024-02-02,00:30:00,robbery,"Reported incident of robbery at Near Gill Nagar, Bengaluru Urban. Suspect vehicle noticed with plate KA-30-M-9225.",open,Bengaluru Urban,Bengaluru Urban West PS,"Near Gill Nagar, Bengaluru Urban",12.9251,77.5963,Insp. Aradhana Konda,2024,2,0
KAR/UDU/2024/1891,2024-12-25,07:43:00,chain_snatching,"Reported incident of chain snatching at Near Manne Road, Udupi. Suspect vehicle noticed with plate KA-47-A-3485.",chargesheeted,Udupi,Udupi Rural PS,"Near Manne Road, Udupi",13.3609,74.6476,Insp. Om Kar,2024,12,7
KAR/BEN/2024/1892,2025-04-04,14:45:00,cybercrime,"Reported incident of cybercrime at Near Basu Ganj, Bengaluru Urban.",closed,Bengaluru Urban,Bengaluru Urban Central PS,"Near Basu Ganj, Bengaluru Urban",12.9816,77.633,Insp. Dominic Master,2025,4,14
KAR/BEN/2024/1893,2025-02-04,10:49:00,burglary,"Reported incident of burglary at Near Raman Chowk, Bengaluru Urban.",open,Bengaluru Urban,Bengaluru Urban North PS,"Near Raman Chowk, Bengaluru Urban",12.9875,77.5799,Insp. Farhan Minhas,2025,2,10
KAR/BEN/2024/1894,2024-04-20,05:03:00,property_crime,"Reported incident of property crime at Near Dubey Circle, Bengaluru Urban.",under_investigation,Bengaluru Urban,Bengaluru Urban North PS,"Near Dubey Circle, Bengaluru Urban",13.0175,77.5666,Insp. Farhan Kulkarni,2024,4,5
KAR/CHI/2024/1895,2024-05-27,03:53:00,fraud,"Reported incident of fraud at Near Shah Road, Chikkamagaluru.",open,Chikkamagaluru,Chikkamagaluru Industrial PS,"Near Shah Road, Chikkamagaluru",13.3793,75.7893,Insp. Samuel Wali,2024,5,3
KAR/HAS/2024/1896,2024-06-08,08:12:00,burglary,"Reported incident of burglary at Near Banik Zila, Hassan.",open,Hassan,Hassan Rural PS,"Near Banik Zila, Hassan",13.0824,76.0683,Insp. Upkaar Hora,2024,6,8
KAR/BEN/2024/1897,2024-01-27,12:22:00,vehicle_theft,"Reported incident of vehicle theft at Near Chahal, Bengaluru Urban. Suspect vehicle noticed with plate KA-26-KB-5165.",open,Bengaluru Urban,Bengaluru Urban East PS,"Near Chahal, Bengaluru Urban",13.0392,77.5349,Insp. Lopa Sankaran,2024,1,12
KAR/BEN/2024/1898,2024-11-07,22:42:00,vehicle_theft,"Reported incident of vehicle theft at Near Yohannan Path, Bengaluru Urban. Suspect vehicle noticed with plate KA-21-B-1918.",under_investigation,Bengaluru Urban,Bengaluru Urban West PS,"Near Yohannan Path, Bengaluru Urban",12.8989,77.5509,Insp. Saksham Mukhopadhyay,2024,11,22
KAR/KOP/2024/1899,2024-10-03,10:17:00,hit_and_run,"Reported incident of hit and run at Near Wason Road, Koppal.",under_investigation,Koppal,Koppal Traffic PS,"Near Wason Road, Koppal",15.3867,76.1992,Insp. Chatresh Soni,2024,10,10
KAR/BEN/2024/1900,2024-03-21,02:45:00,chain_snatching,"Reported incident of chain snatching at Near Bhavsar Zila, Bengaluru Urban. Suspect vehicle noticed with plate KA-33-M-5368.",open,Bengaluru Urban,Bengaluru Urban South PS,"Near Bhavsar Zila, Bengaluru Urban",13.0225,77.5994,Insp. Utkarsh Ganesan,2024,3,2
KAR/BEN/2024/1901,2024-01-05,01:33:00,vehicle_theft,"Reported incident of vehicle theft at Near Reddy Circle, Bengaluru Rural. Suspect vehicle noticed with plate KA-16-B-5497.",under_investigation,Bengaluru Rural,Bengaluru Rural North PS,"Near Reddy Circle, Bengaluru Rural",13.288,77.5543,Insp. Tamanna Kala,2024,1,1
KAR/BEN/2024/1902,2025-03-21,13:59:00,burglary,"Reported incident of burglary at Near Chadha Ganj, Bengaluru Urban.",under_investigation,Bengaluru Urban,Bengaluru Urban North PS,"Near Chadha Ganj, Bengaluru Urban",12.9882,77.5571,Insp. Warjas Amble,2025,3,13
KAR/MAN/2024/1903,2024-02-11,15:34:00,chain_snatching,"Reported incident of chain snatching at Near Mohan Street, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-34-B-5268.",open,Mangaluru (Dakshina Kannada),Mangaluru (Dakshina Kannada) Suburban PS,"Near Mohan Street, Mangaluru (Dakshina Kannada)",12.9934,74.8691,Insp. Anika Batra,2024,2,15
KAR/UDU/2024/1904,2024-10-16,03:15:00,chain_snatching,"Reported incident of chain snatching at Near Vohra Zila, Udupi. Suspect vehicle noticed with plate KA-52-KA-9089.",open,Udupi,Udupi Rural PS,"Near Vohra Zila, Udupi",13.37,74.6574,Insp. Waida Anne,2024,10,3
KAR/BEN/2024/1905,2024-10-11,07:46:00,vehicle_theft,"Reported incident of vehicle theft at Near Narasimhan Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-33-N-5996.",under_investigation,Bengaluru Urban,Bengaluru Urban East PS,"Near Narasimhan Street, Bengaluru Urban",13.0319,77.5746,Insp. Peter Padmanabhan,2024,10,7
KAR/RAI/2024/1906,2024-09-15,01:01:00,fraud,"Reported incident of fraud at Near Doctor Circle, Raichur.",open,Raichur,Raichur Market PS,"Near Doctor Circle, Raichur",16.2081,77.2971,Insp. Yash Yogi,2024,9,1
KAR/BEN/2024/1907,2024-11-22,21:05:00,robbery,"Reported incident of robbery at Near Sule Zila, Bengaluru Urban. Suspect vehicle noticed with plate KA-21-KA-9704.",open,Bengaluru Urban,Bengaluru Urban East PS,"Near Sule Zila, Bengaluru Urban",13.0268,77.5287,Insp. Samaksh Comar,2024,11,21
KAR/HUB/2024/1908,2024-10-14,22:59:00,cybercrime,"Reported incident of cybercrime at Near Misra Ganj, Hubballi-Dharwad.",open,Hubballi-Dharwad,Hubballi-Dharwad Suburban PS,"Near Misra Ganj, Hubballi-Dharwad",15.309,75.0806,Insp. Harsh Bains,2024,10,22
KAR/BEN/2024/1909,2024-05-04,07:59:00,senior_citizen_crime,"Reported incident of senior citizen crime at Near Ben Nagar, Bengaluru Urban.",open,Bengaluru Urban,Bengaluru Urban North PS,"Near Ben Nagar, Bengaluru Urban",12.9934,77.586,Insp. William Pillai,2024,5,7
KAR/BEN/2024/1910,2024-10-11,07:53:00,vehicle_theft,"Reported incident of vehicle theft at Near Arya, Bengaluru Urban. Suspect vehicle noticed with plate KA-50-P-2587.",open,Bengaluru Urban,Bengaluru Urban South PS,"Near Arya, Bengaluru Urban",13.0179,77.5518,Insp. Omkaar Naidu,2024,10,7
KAR/CHI/2024/1911,2024-09-13,02:45:00,hit_and_run,"Reported incident of hit and run at Near Nanda Marg, Chikkamagaluru.",open,Chikkamagaluru,Chikkamagaluru Rural PS,"Near Nanda Marg, Chikkamagaluru",13.2504,75.8149,Insp. Henry Contractor,2024,9,2
KAR/KOP/2024/1912,2024-10-17,19:03:00,vehicle_theft,"Reported incident of vehicle theft at Near Raj Road, Koppal. Suspect vehicle noticed with plate KA-47-N-1619.",open,Koppal,Koppal Industrial PS,"Near Raj Road, Koppal",15.2984,76.1122,Insp. Tripti Narayan,2024,10,19
KAR/BEL/2024/1913,2024-11-24,23:06:00,vehicle_theft,"Reported incident of vehicle theft at Near Bala Ganj, Belagavi. Suspect vehicle noticed with plate KA-16-KA-8150.",under_investigation,Belagavi,Belagavi Market PS,"Near Bala Ganj, Belagavi",15.8692,74.4408,Insp. Omaja Devan,2024,11,23
KAR/BAL/2024/1914,2024-06-13,18:31:00,cybercrime,"Reported incident of cybercrime at Near Ghose Zila, Ballari.",chargesheeted,Ballari,Ballari Industrial PS,"Near Ghose Zila, Ballari",15.0959,76.939,Insp. Veda Bath,2024,6,18
KAR/MAN/2024/1915,2024-03-04,06:23:00,fraud,"Reported incident of fraud at Near Ahluwalia, Mandya.",open,Mandya,Mandya Suburban PS,"Near Ahluwalia, Mandya",12.5873,76.8872,Insp. Ira Sarna,2024,3,6
KAR/BEN/2024/1916,2024-12-26,12:47:00,vehicle_theft,"Reported incident of vehicle theft at Near Nagy Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-17-KA-8107.",closed,Bengaluru Urban,Bengaluru Urban West PS,"Near Nagy Street, Bengaluru Urban",12.8798,77.5836,Insp. Rajata Ramakrishnan,2024,12,12
KAR/BAL/2024/1917,2025-05-05,17:33:00,burglary,"Reported incident of burglary at Near Chowdhury Ganj, Ballari.",under_investigation,Ballari,Ballari Market PS,"Near Chowdhury Ganj, Ballari",15.1648,76.8404,Insp. Balveer Dhaliwal,2025,5,17
KAR/MAN/2024/1918,2024-12-19,16:47:00,vehicle_theft,"Reported incident of vehicle theft at Near Buch Circle, Mandya. Suspect vehicle noticed with plate KA-40-N-8499.",under_investigation,Mandya,Mandya Rural PS,"Near Buch Circle, Mandya",12.4825,76.9235,Insp. Tara Bhattacharyya,2024,12,16
KAR/RAI/2024/1919,2024-08-15,11:26:00,vehicle_theft,"Reported incident of vehicle theft at Near Grover Path, Raichur. Suspect vehicle noticed with plate KA-24-N-6844.",under_investigation,Raichur,Raichur Town PS,"Near Grover Path, Raichur",16.2145,77.3424,Insp. Nirja Chaudry,2024,8,11
KAR/KAL/2024/1920,2024-03-21,02:39:00,vehicle_theft,"Reported incident of vehicle theft at Near Raman Marg, Kalaburagi. Suspect vehicle noticed with plate KA-15-KB-9582.",closed,Kalaburagi,Kalaburagi Market PS,"Near Raman Marg, Kalaburagi",17.3637,76.7783,Insp. Zinal Kala,2024,3,2
KAR/KOP/2024/1921,2025-02-11,07:20:00,burglary,"Reported incident of burglary at Near Sachdeva Ganj, Koppal.",open,Koppal,Koppal Suburban PS,"Near Sachdeva Ganj, Koppal",15.2972,76.096,Insp. Udant Sood,2025,2,7
KAR/KOL/2024/1922,2024-12-28,23:25:00,vehicle_theft,"Reported incident of vehicle theft at Near Sha Ganj, Kolar. Suspect vehicle noticed with plate KA-04-A-4327.",under_investigation,Kolar,Kolar Suburban PS,"Near Sha Ganj, Kolar",13.1219,78.1097,Insp. Ubika Bhatt,2024,12,23
KAR/KOP/2024/1923,2024-12-06,06:48:00,chain_snatching,"Reported incident of chain snatching at Near Chaudhry Path, Koppal. Suspect vehicle noticed with plate KA-35-M-7358.",closed,Koppal,Koppal Industrial PS,"Near Chaudhry Path, Koppal",15.2939,76.1461,Insp. Adweta Chander,2024,12,6
KAR/HAS/2024/1924,2024-05-16,12:16:00,hit_and_run,"Reported incident of hit and run at Near Palan Path, Hassan.",closed,Hassan,Hassan Industrial PS,"Near Palan Path, Hassan",13.0109,76.1259,Insp. Lohit Singh,2024,5,12
KAR/BAL/2024/1925,2024-07-22,12:29:00,robbery,"Reported incident of robbery at Near Rattan Zila, Ballari. Suspect vehicle noticed with plate KA-01-M-5145.",open,Ballari,Ballari Rural PS,"Near Rattan Zila, Ballari",15.0618,76.8889,Insp. Bakhshi Madan,2024,7,12
KAR/BAL/2024/1926,2025-05-09,13:11:00,robbery,"Reported incident of robbery at Near Babu Marg, Ballari. Suspect vehicle noticed with plate KA-24-M-2171.",open,Ballari,Ballari Market PS,"Near Babu Marg, Ballari",15.1823,76.8618,Insp. Saumya Sachdev,2025,5,13
KAR/BEN/2024/1927,2024-11-22,22:45:00,vehicle_theft,"Reported incident of vehicle theft at Near Ramakrishnan Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-32-M-7230.",open,Bengaluru Urban,Bengaluru Urban East PS,"Near Ramakrishnan Chowk, Bengaluru Urban",13.0196,77.5634,Insp. Amara Parikh,2024,11,22
KAR/MAN/2024/1928,2024-11-08,20:39:00,robbery,"Reported incident of robbery at Near Mitter Chowk, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-14-M-5480.",chargesheeted,Mangaluru (Dakshina Kannada),Mangaluru (Dakshina Kannada) Town PS,"Near Mitter Chowk, Mangaluru (Dakshina Kannada)",12.8707,74.8543,Insp. Orinder Tata,2024,11,20
KAR/RAI/2024/1929,2025-02-16,05:41:00,drug_offence,"Reported incident of drug offence at Near Krish Street, Raichur.",under_investigation,Raichur,Raichur Traffic PS,"Near Krish Street, Raichur",16.2379,77.3142,Insp. Logan Chokshi,2025,2,5
KAR/HAS/2024/1930,2024-03-15,07:52:00,chain_snatching,"Reported incident of chain snatching at Near Pau Road, Hassan. Suspect vehicle noticed with plate KA-45-M-4077.",under_investigation,Hassan,Hassan Rural PS,"Near Pau Road, Hassan",13.0503,76.0489,Insp. Elijah Balakrishnan,2024,3,7
KAR/MAN/2024/1931,2025-05-19,19:48:00,burglary,"Reported incident of burglary at Near Barad Zila, Mangaluru (Dakshina Kannada).",under_investigation,Mangaluru (Dakshina Kannada),Mangaluru (Dakshina Kannada) Rural PS,"Near Barad Zila, Mangaluru (Dakshina Kannada)",12.8671,74.9062,Insp. Garima Apte,2025,5,19
KAR/MAN/2024/1932,2025-01-05,06:36:00,burglary,"Reported incident of burglary at Near Bala Road, Mangaluru (Dakshina Kannada).",chargesheeted,Mangaluru (Dakshina Kannada),Mangaluru (Dakshina Kannada) Traffic PS,"Near Bala Road, Mangaluru (Dakshina Kannada)",12.8592,74.8905,Insp. Vidhi Nazareth,2025,1,6
KAR/KOP/2024/1933,2024-08-10,20:47:00,assault,"Reported incident of assault at Near Kar Ganj, Koppal.",open,Koppal,Koppal Town PS,"Near Kar Ganj, Koppal",15.3238,76.232,Insp. Alexander Palla,2024,8,20
KAR/BEL/2024/1934,2024-08-18,14:51:00,kidnapping,"Reported incident of kidnapping at Near Bajaj Nagar, Belagavi.",under_investigation,Belagavi,Belagavi Rural PS,"Near Bajaj Nagar, Belagavi",15.8536,74.5112,Insp. Fitan Gokhale,2024,8,14
KAR/BEN/2024/1935,2024-03-14,11:42:00,hit_and_run,"Reported incident of hit and run at Near Sachdev, Bengaluru Urban.",open,Bengaluru Urban,Bengaluru Urban Central PS,"Near Sachdev, Bengaluru Urban",13.0112,77.616,Insp. Yashica Jaggi,2024,3,11
KAR/BID/2024/1936,2024-12-16,20:11:00,vehicle_theft,"Reported incident of vehicle theft at Near Lad, Bidar. Suspect vehicle noticed with plate KA-27-KA-3778.",open,Bidar,Bidar Rural PS,"Near Lad, Bidar",17.9555,77.5202,Insp. Isaac Pal,2024,12,20
KAR/TUM/2024/1937,2025-01-26,22:08:00,vehicle_theft,"Reported incident of vehicle theft at Near Venkataraman Zila, Tumakuru. Suspect vehicle noticed with plate KA-22-M-6074.",open,Tumakuru,Tumakuru Traffic PS,"Near Venkataraman Zila, Tumakuru",13.2842,77.0666,Insp. Jatin Bassi,2025,1,22
KAR/RAI/2024/1938,2024-11-23,03:02:00,property_crime,"Reported incident of property crime at Near Contractor Path, Raichur.",open,Raichur,Raichur Industrial PS,"Near Contractor Path, Raichur",16.1777,77.4021,Insp. Bishakha Sankaran,2024,11,3
KAR/MYS/2024/1939,2024-08-12,18:15:00,fraud,"Reported incident of fraud at Near Chandra Road, Mysuru.",open,Mysuru,Mysuru South PS,"Near Chandra Road, Mysuru",12.3491,76.5892,Insp. Manya Reddy,2024,8,18
KAR/KOL/2024/1940,2025-03-26,17:03:00,fraud,"Reported incident of fraud at Near Dutta Marg, Kolar.",under_investigation,Kolar,Kolar Town PS,"Near Dutta Marg, Kolar",13.1177,78.1581,Insp. Andrew Wason,2025,3,17
KAR/BEN/2024/1941,2025-02-18,11:35:00,vehicle_theft,"Reported incident of vehicle theft at Near Chand, Bengaluru Urban. Suspect vehicle noticed with plate KA-39-B-1334.",open,Bengaluru Urban,Bengaluru Urban North PS,"Near Chand, Bengaluru Urban",12.9874,77.5774,Insp. Eta Taneja,2025,2,11
KAR/SHI/2024/1942,2025-01-05,13:18:00,eve_teasing,"Reported incident of eve teasing at Near Rout Nagar, Shivamogga.",under_investigation,Shivamogga,Shivamogga Town PS,"Near Rout Nagar, Shivamogga",13.9166,75.5595,Insp. Praneel Srivastava,2025,1,13
KAR/BEN/2024/1943,2024-02-16,08:30:00,hit_and_run,"Reported incident of hit and run at Near Varkey Circle, Bengaluru Urban.",under_investigation,Bengaluru Urban,Bengaluru Urban South PS,"Near Varkey Circle, Bengaluru Urban",13.0125,77.5775,Insp. Dipta Lad,2024,2,8
KAR/VIJ/2024/1944,2024-12-12,05:19:00,fraud,"Reported incident of fraud at Near Johal, Vijayapura.",under_investigation,Vijayapura,Vijayapura Market PS,"Near Johal, Vijayapura",16.8546,75.6757,Insp. Mason Krishnan,2024,12,5
KAR/BEN/2024/1945,2024-03-28,00:39:00,drug_offence,"Reported incident of drug offence at Near Boase Path, Bengaluru Urban.",under_investigation,Bengaluru Urban,Bengaluru Urban North PS,"Near Boase Path, Bengaluru Urban",12.9974,77.5603,Insp. Bahadurjit Issac,2024,3,0
KAR/BAL/2024/1946,2024-08-06,09:45:00,fraud,"Reported incident of fraud at Near Pal Chowk, Ballari.",open,Ballari,Ballari Town PS,"Near Pal Chowk, Ballari",15.0806,76.9613,Insp. Triveni Kata,2024,8,9
KAR/KOL/2024/1947,2025-01-05,21:50:00,robbery,"Reported incident of robbery at Near Dutt Ganj, Kolar. Suspect vehicle noticed with plate KA-28-B-7558.",open,Kolar,Kolar Traffic PS,"Near Dutt Ganj, Kolar",13.2333,78.1319,Insp. Ayaan Dhawan,2025,1,21
KAR/RAI/2024/1948,2024-12-25,23:57:00,burglary,"Reported incident of burglary at Near Gera Circle, Raichur.",open,Raichur,Raichur Rural PS,"Near Gera Circle, Raichur",16.2269,77.3677,Insp. Bakhshi Bhalla,2024,12,23
KAR/MAN/2024/1949,2024-04-07,09:51:00,burglary,"Reported incident of burglary at Near Bhandari Nagar, Mandya.",under_investigation,Mandya,Mandya Market PS,"Near Bhandari Nagar, Mandya",12.6035,76.855,Insp. Lila Nanda,2024,4,9
